Id,Label
2592,58
2593,00
2594,94
2595,62
2596,52
2597,90
2598,33
2599,09
2600,76
2601,26
2602,63
2603,31
2604,46
2605,19
2606,71
2607,71
2608,90
2609,68
2610,47
2611,42
2612,69
2613,95
2614,36
2615,15
2616,54
2617,17
2618,24
2619,77
2620,12
2621,80
2622,24
2623,88
2624,87
2625,76
2626,35
2627,30
2628,37
2629,54
2630,76
2631,86
2632,26
2633,94
2634,15
2635,42
2636,68
2637,82
2638,65
2639,13
2640,40
2641,83
2642,23
2643,45
2644,20
2645,10
2646,00
2647,25
2648,64
2649,91
2650,17
2651,90
2652,87
2653,70
2654,12
2655,58
2656,43
2657,50
2658,97
2659,76
2660,35
2661,09
2662,85
2663,68
2664,42
2665,74
2666,81
2667,41
2668,68
2669,20
2670,48
2671,94
2672,57
2673,74
2674,10
2675,84
2676,70
2677,79
2678,41
2679,06
2680,11
2681,74
2682,51
2683,75
2684,38
2685,27
2686,44
2687,91
2688,15
2689,14
2690,57
2691,52
2692,92
2693,69
2694,80
2695,40
2696,49
2697,84
2698,47
2699,98
2700,82
2701,52
2702,15
2703,86
2704,85
2705,41
2706,79
2707,66
2708,41
2709,79
2710,40
2711,97
2712,17
2713,73
2714,35
2715,95
2716,11
2717,02
2718,98
2719,42
2720,96
2721,18
2722,84
2723,58
2724,00
2725,99
2726,15
2727,47
2728,58
2729,34
2730,42
2731,75
2732,01
2733,35
2734,89
2735,29
2736,94
2737,77
2738,78
2739,33
2740,17
2741,23
2742,57
2743,81
2744,78
2745,60
2746,45
2747,13
2748,39
2749,00
2750,62
2751,83
2752,59
2753,24
2754,54
2755,13
2756,26
2757,22
2758,37
2759,97
2760,36
2761,89
2762,55
2763,12
2764,48
2765,10
2766,08
2767,60
2768,55
2769,23
2770,36
2771,54
2772,14
2773,14
2774,06
2775,65
2776,84
2777,54
2778,30
2779,18
2780,74
2781,43
2782,47
2783,66
2784,13
2785,65
2786,91
2787,77
2788,49
2789,13
2790,56
2791,12
2792,15
2793,49
2794,34
2795,52
2796,23
2797,22
2798,57
2799,33
2800,39
2801,39
2802,13
2803,79
2804,02
2805,50
2806,17
2807,15
2808,94
2809,49
2810,40
2811,42
2812,13
2813,75
2814,40
2815,42
2816,85
2817,11
2818,96
2819,30
2820,08
2821,80
2822,63
2823,76
2824,74
2825,57
2826,65
2827,28
2828,31
2829,73
2830,01
2831,91
2832,01
2833,53
2834,12
2835,18
2836,68
2837,57
2838,17
2839,46
2840,61
2841,12
2842,85
2843,47
2844,32
2845,00
2846,63
2847,62
2848,88
2849,81
2850,93
2851,57
2852,21
2853,81
2854,12
2855,64
2856,22
2857,92
2858,94
2859,40
2860,16
2861,59
2862,10
2863,56
2864,62
2865,28
2866,83
2867,39
2868,13
2869,15
2870,75
2871,46
2872,26
2873,27
2874,66
2875,20
2876,61
2877,79
2878,28
2879,11
2880,37
2881,56
2882,16
2883,00
2884,29
2885,66
2886,18
2887,13
2888,44
2889,85
2890,35
2891,99
2892,78
2893,98
2894,61
2895,99
2896,52
2897,13
2898,16
2899,65
2900,32
2901,04
2902,56
2903,88
2904,13
2905,81
2906,02
2907,99
2908,33
2909,24
2910,12
2911,69
2912,79
2913,03
2914,52
2915,20
2916,73
2917,83
2918,05
2919,28
2920,52
2921,63
2922,26
2923,62
2924,41
2925,68
2926,61
2927,82
2928,22
2929,57
2930,99
2931,78
2932,35
2933,36
2934,87
2935,92
2936,60
2937,45
2938,10
2939,17
2940,61
2941,30
2942,88
2943,66
2944,22
2945,29
2946,99
2947,71
2948,96
2949,57
2950,60
2951,33
2952,96
2953,24
2954,76
2955,79
2956,10
2957,28
2958,43
2959,21
2960,31
2961,03
2962,19
2963,60
2964,70
2965,90
2966,99
2967,76
2968,36
2969,93
2970,11
2971,65
2972,27
2973,17
2974,90
2975,60
2976,68
2977,06
2978,93
2979,40
2980,21
2981,93
2982,27
2983,57
2984,78
2985,77
2986,35
2987,34
2988,99
2989,90
2990,43
2991,79
2992,25
2993,19
2994,46
2995,80
2996,22
2997,93
2998,44
2999,18
3000,01
3001,78
3002,91
3003,10
3004,90
3005,36
3006,70
3007,09
3008,55
3009,19
3010,67
3011,70
3012,70
3013,35
3014,11
3015,89
3016,21
3017,53
3018,48
3019,62
3020,89
3021,42
3022,23
3023,71
3024,86
3025,63
3026,30
3027,65
3028,57
3029,07
3030,08
3031,98
3032,60
3033,62
3034,57
3035,87
3036,33
3037,11
3038,27
3039,56
3040,63
3041,33
3042,41
3043,76
3044,23
3045,42
3046,42
3047,17
3048,82
3049,32
3050,19
3051,77
3052,69
3053,93
3054,01
3055,00
3056,58
3057,76
3058,40
3059,76
3060,62
3061,31
3062,94
3063,06
3064,31
3065,68
3066,24
3067,60
3068,19
3069,34
3070,09
3071,74
3072,81
3073,14
3074,03
3075,48
3076,05
3077,22
3078,00
3079,76
3080,84
3081,01
3082,87
3083,87
3084,12
3085,05
3086,92
3087,07
3088,54
3089,31
3090,08
3091,46
3092,43
3093,95
3094,43
3095,12
3096,40
3097,06
3098,19
3099,27
3100,12
3101,34
3102,93
3103,65
3104,11
3105,69
3106,78
3107,23
3108,03
3109,79
3110,80
3111,64
3112,95
3113,81
3114,86
3115,78
3116,15
3117,83
3118,66
3119,48
3120,33
3121,42
3122,14
3123,79
3124,60
3125,22
3126,27
3127,73
3128,62
3129,52
3130,60
3131,48
3132,53
3133,39
3134,43
3135,69
3136,57
3137,64
3138,39
3139,44
3140,54
3141,43
3142,62
3143,54
3144,03
3145,03
3146,02
3147,54
3148,35
3149,81
3150,86
3151,42
3152,95
3153,91
3154,02
3155,57
3156,10
3157,64
3158,16
3159,73
3160,10
3161,15
3162,01
3163,06
3164,53
3165,23
3166,14
3167,39
3168,37
3169,18
3170,57
3171,76
3172,17
3173,13
3174,87
3175,23
3176,79
3177,67
3178,91
3179,52
3180,75
3181,03
3182,94
3183,08
3184,01
3185,91
3186,15
3187,86
3188,09
3189,96
3190,37
3191,53
3192,81
3193,70
3194,81
3195,49
3196,78
3197,74
3198,94
3199,82
3200,77
3201,46
3202,96
3203,37
3204,30
3205,76
3206,01
3207,32
3208,84
3209,98
3210,08
3211,27
3212,15
3213,45
3214,30
3215,05
3216,43
3217,38
3218,92
3219,56
3220,14
3221,17
3222,59
3223,07
3224,51
3225,81
3226,30
3227,05
3228,97
3229,19
3230,52
3231,11
3232,95
3233,25
3234,70
3235,35
3236,16
3237,45
3238,15
3239,47
3240,46
3241,77
3242,03
3243,36
3244,27
3245,50
3246,73
3247,95
3248,75
3249,04
3250,16
3251,48
3252,17
3253,26
3254,48
3255,91
3256,29
3257,20
3258,28
3259,52
3260,81
3261,80
3262,10
3263,01
3264,81
3265,42
3266,67
3267,53
3268,13
3269,29
3270,84
3271,26
3272,69
3273,57
3274,68
3275,54
3276,01
3277,12
3278,84
3279,22
3280,55
3281,66
3282,49
3283,12
3284,36
3285,36
3286,04
3287,47
3288,33
3289,96
3290,92
3291,14
3292,84
3293,19
3294,24
3295,92
3296,72
3297,44
3298,06
3299,03
3300,94
3301,91
3302,15
3303,61
3304,87
3305,10
3306,79
3307,85
3308,99
3309,96
3310,46
3311,66
3312,12
3313,03
3314,38
3315,70
3316,16
3317,49
3318,92
3319,46
3320,57
3321,81
3322,13
3323,44
3324,97
3325,81
3326,01
3327,88
3328,57
3329,81
3330,86
3331,95
3332,44
3333,20
3334,53
3335,43
3336,63
3337,43
3338,28
3339,50
3340,92
3341,22
3342,67
3343,42
3344,18
3345,14
3346,33
3347,27
3348,00
3349,98
3350,16
3351,32
3352,94
3353,57
3354,30
3355,96
3356,58
3357,31
3358,95
3359,61
3360,99
3361,12
3362,19
3363,11
3364,75
3365,61
3366,13
3367,99
3368,10
3369,95
3370,85
3371,18
3372,46
3373,15
3374,91
3375,29
3376,03
3377,97
3378,50
3379,46
3380,08
3381,66
3382,51
3383,59
3384,68
3385,86
3386,53
3387,44
3388,05
3389,03
3390,62
3391,53
3392,57
3393,36
3394,32
3395,59
3396,13
3397,35
3398,47
3399,90
3400,19
3401,82
3402,34
3403,29
3404,10
3405,24
3406,84
3407,78
3408,59
3409,86
3410,98
3411,91
3412,41
3413,70
3414,92
3415,34
3416,83
3417,12
3418,50
3419,50
3420,68
3421,32
3422,23
3423,77
3424,12
3425,34
3426,66
3427,45
3428,49
3429,45
3430,83
3431,29
3432,65
3433,17
3434,83
3435,55
3436,92
3437,43
3438,32
3439,65
3440,76
3441,20
3442,45
3443,60
3444,70
3445,03
3446,03
3447,83
3448,19
3449,66
3450,99
3451,98
3452,96
3453,52
3454,23
3455,41
3456,96
3457,89
3458,99
3459,81
3460,04
3461,24
3462,25
3463,50
3464,31
3465,01
3466,93
3467,15
3468,23
3469,25
3470,00
3471,12
3472,92
3473,85
3474,64
3475,52
3476,00
3477,77
3478,27
3479,59
3480,52
3481,51
3482,09
3483,31
3484,45
3485,69
3486,28
3487,10
3488,04
3489,94
3490,89
3491,70
3492,26
3493,53
3494,94
3495,62
3496,40
3497,70
3498,92
3499,17
3500,51
3501,41
3502,85
3503,87
3504,67
3505,77
3506,45
3507,14
3508,34
3509,22
3510,62
3511,59
3512,90
3513,20
3514,86
3515,72
3516,20
3517,71
3518,84
3519,27
3520,22
3521,26
3522,57
3523,00
3524,51
3525,70
3526,29
3527,97
3528,68
3529,11
3530,51
3531,33
3532,15
3533,58
3534,43
3535,05
3536,70
3537,22
3538,17
3539,38
3540,79
3541,19
3542,28
3543,75
3544,21
3545,09
3546,22
3547,00
3548,70
3549,10
3550,02
3551,70
3552,15
3553,01
3554,38
3555,55
3556,16
3557,64
3558,95
3559,04
3560,09
3561,98
3562,68
3563,17
3564,68
3565,45
3566,18
3567,45
3568,28
3569,24
3570,27
3571,28
3572,73
3573,02
3574,84
3575,34
3576,48
3577,87
3578,00
3579,06
3580,05
3581,10
3582,09
3583,70
3584,21
3585,63
3586,52
3587,37
3588,95
3589,60
3590,12
3591,46
3592,52
3593,68
3594,10
3595,80
3596,37
3597,34
3598,69
3599,45
3600,90
3601,63
3602,75
3603,31
3604,64
3605,09
3606,51
3607,86
3608,07
3609,90
3610,09
3611,49
3612,90
3613,63
3614,12
3615,62
3616,92
3617,15
3618,05
3619,26
3620,44
3621,86
3622,66
3623,81
3624,23
3625,86
3626,89
3627,80
3628,44
3629,82
3630,84
3631,33
3632,51
3633,32
3634,00
3635,55
3636,74
3637,14
3638,89
3639,24
3640,11
3641,54
3642,16
3643,37
3644,48
3645,54
3646,10
3647,19
3648,34
3649,18
3650,84
3651,73
3652,81
3653,81
3654,92
3655,37
3656,18
3657,71
3658,77
3659,76
3660,10
3661,11
3662,71
3663,63
3664,24
3665,72
3666,56
3667,95
3668,92
3669,44
3670,10
3671,77
3672,69
3673,86
3674,23
3675,00
3676,45
3677,32
3678,23
3679,00
3680,20
3681,22
3682,23
3683,93
3684,83
3685,86
3686,74
3687,50
3688,37
3689,87
3690,05
3691,53
3692,13
3693,27
3694,33
3695,32
3696,67
3697,99
3698,39
3699,22
3700,57
3701,20
3702,16
3703,69
3704,32
3705,98
3706,74
3707,60
3708,03
3709,91
3710,60
3711,01
3712,51
3713,04
3714,83
3715,38
3716,77
3717,49
3718,32
3719,06
3720,11
3721,94
3722,19
3723,27
3724,72
3725,15
3726,20
3727,51
3728,96
3729,22
3730,69
3731,31
3732,70
3733,42
3734,24
3735,01
3736,63
3737,24
3738,74
3739,32
3740,22
3741,48
3742,95
3743,04
3744,65
3745,40
3746,34
3747,24
3748,08
3749,63
3750,43
3751,87
3752,13
3753,61
3754,49
3755,27
3756,60
3757,00
3758,11
3759,48
3760,42
3761,07
3762,56
3763,53
3764,10
3765,06
3766,54
3767,18
3768,87
3769,44
3770,38
3771,29
3772,90
3773,06
3774,53
3775,07
3776,46
3777,47
3778,54
3779,32
3780,96
3781,98
3782,06
3783,38
3784,02
3785,13
3786,65
3787,76
3788,12
3789,16
3790,43
3791,53
3792,01
3793,10
3794,86
3795,55
3796,48
3797,97
3798,35
3799,63
3800,57
3801,77
3802,96
3803,86
3804,70
3805,22
3806,67
3807,71
3808,24
3809,27
3810,16
3811,68
3812,32
3813,65
3814,91
3815,65
3816,84
3817,60
3818,44
3819,55
3820,93
3821,52
3822,14
3823,00
3824,36
3825,99
3826,39
3827,49
3828,36
3829,39
3830,00
3831,54
3832,98
3833,87
3834,03
3835,43
3836,43
3837,66
3838,74
3839,19
3840,28
3841,26
3842,83
3843,69
3844,38
3845,06
3846,31
3847,74
3848,13
3849,49
3850,71
3851,00
3852,36
3853,14
3854,43
3855,72
3856,37
3857,96
3858,58
3859,33
3860,44
3861,52
3862,97
3863,14
3864,73
3865,86
3866,06
3867,57
3868,57
3869,69
3870,24
3871,89
3872,45
3873,19
3874,33
3875,09
3876,39
3877,91
3878,91
3879,34
3880,07
3881,18
3882,15
3883,90
3884,57
3885,50
3886,77
3887,69
3888,88
3889,47
3890,66
3891,82
3892,34
3893,80
3894,47
3895,61
3896,70
3897,24
3898,34
3899,72
3900,55
3901,49
3902,63
3903,59
3904,13
3905,92
3906,16
3907,87
3908,10
3909,06
3910,68
3911,75
3912,65
3913,46
3914,93
3915,98
3916,36
3917,13
3918,11
3919,22
3920,49
3921,60
3922,27
3923,36
3924,47
3925,67
3926,11
3927,40
3928,73
3929,50
3930,99
3931,43
3932,14
3933,28
3934,19
3935,91
3936,62
3937,27
3938,19
3939,02
3940,61
3941,89
3942,93
3943,46
3944,20
3945,31
3946,25
3947,72
3948,71
3949,66
3950,21
3951,19
3952,36
3953,26
3954,67
3955,21
3956,65
3957,71
3958,42
3959,52
3960,32
3961,83
3962,10
3963,15
3964,31
3965,00
3966,93
3967,66
3968,18
3969,15
3970,21
3971,51
3972,53
3973,97
3974,34
3975,37
3976,58
3977,68
3978,07
3979,66
3980,03
3981,18
3982,37
3983,65
3984,11
3985,17
3986,39
3987,16
3988,85
3989,78
3990,59
3991,55
3992,17
3993,61
3994,33
3995,42
3996,20
3997,72
3998,97
3999,46
4000,54
4001,04
4002,49
4003,97
4004,30
4005,35
4006,25
4007,05
4008,63
4009,89
4010,96
4011,73
4012,93
4013,29
4014,01
4015,87
4016,22
4017,07
4018,33
4019,23
4020,30
4021,49
4022,48
4023,04
4024,58
4025,27
4026,96
4027,03
4028,15
4029,93
4030,65
4031,44
4032,28
4033,40
4034,00
4035,33
4036,53
4037,11
4038,71
4039,04
4040,98
4041,41
4042,54
4043,01
4044,18
4045,95
4046,46
4047,24
4048,32
4049,07
4050,81
4051,83
4052,35
4053,12
4054,31
4055,48
4056,56
4057,71
4058,10
4059,88
4060,95
4061,36
4062,74
4063,82
4064,41
4065,30
4066,92
4067,05
4068,16
4069,92
4070,22
4071,20
4072,00
4073,25
4074,97
4075,42
4076,42
4077,68
4078,34
4079,10
4080,34
4081,46
4082,62
4083,67
4084,39
4085,91
4086,13
4087,53
4088,93
4089,31
4090,70
4091,20
4092,68
4093,56
4094,73
4095,94
4096,67
4097,22
4098,69
4099,52
4100,10
4101,01
4102,79
4103,26
4104,81
4105,85
4106,59
4107,67
4108,17
4109,33
4110,51
4111,31
4112,22
4113,16
4114,03
4115,25
4116,08
4117,37
4118,21
4119,98
4120,33
4121,33
4122,77
4123,61
4124,46
4125,07
4126,44
4127,44
4128,75
4129,35
4130,97
4131,09
4132,55
4133,32
4134,16
4135,67
4136,95
4137,37
4138,87
4139,88
4140,23
4141,20
4142,71
4143,15
4144,09
4145,90
4146,44
4147,61
4148,94
4149,20
4150,34
4151,30
4152,61
4153,70
4154,39
4155,46
4156,51
4157,57
4158,16
4159,44
4160,60
4161,80
4162,61
4163,86
4164,65
4165,45
4166,26
4167,05
4168,37
4169,05
4170,07
4171,77
4172,68
4173,69
4174,15
4175,02
4176,18
4177,74
4178,90
4179,61
4180,27
4181,93
4182,76
4183,67
4184,06
4185,67
4186,53
4187,14
4188,02
4189,15
4190,52
4191,27
4192,08
4193,95
4194,18
4195,81
4196,09
4197,24
4198,35
4199,47
4200,74
4201,93
4202,52
4203,05
4204,53
4205,31
4206,73
4207,70
4208,20
4209,56
4210,50
4211,35
4212,26
4213,12
4214,25
4215,70
4216,79
4217,72
4218,36
4219,43
4220,57
4221,85
4222,75
4223,94
4224,56
4225,54
4226,83
4227,92
4228,34
4229,41
4230,07
4231,10
4232,19
4233,40
4234,11
4235,17
4236,66
4237,07
4238,77
4239,15
4240,15
4241,97
4242,75
4243,12
4244,07
4245,73
4246,20
4247,54
4248,31
4249,89
4250,89
4251,70
4252,27
4253,72
4254,97
4255,66
4256,55
4257,26
4258,16
4259,72
4260,92
4261,78
4262,13
4263,74
4264,88
4265,87
4266,75
4267,66
4268,49
4269,03
4270,02
4271,04
4272,74
4273,83
4274,00
4275,81
4276,57
4277,99
4278,09
4279,78
4280,13
4281,53
4282,47
4283,34
4284,79
4285,16
4286,10
4287,17
4288,22
4289,92
4290,02
4291,24
4292,34
4293,00
4294,76
4295,69
4296,81
4297,06
4298,20
4299,53
4300,06
4301,45
4302,40
4303,16
4304,05
4305,02
4306,78
4307,12
4308,67
4309,73
4310,51
4311,00
4312,30
4313,87
4314,75
4315,56
4316,41
4317,78
4318,07
4319,31
4320,19
4321,38
4322,64
4323,34
4324,71
4325,38
4326,95
4327,28
4328,56
4329,24
4330,24
4331,82
4332,77
4333,43
4334,37
4335,91
4336,99
4337,31
4338,33
4339,35
4340,68
4341,57
4342,85
4343,19
4344,57
4345,98
4346,80
4347,26
4348,61
4349,17
4350,67
4351,02
4352,21
4353,55
4354,70
4355,33
4356,00
4357,01
4358,04
4359,83
4360,31
4361,20
4362,61
4363,02
4364,51
4365,63
4366,52
4367,89
4368,04
4369,01
4370,81
4371,69
4372,67
4373,18
4374,70
4375,68
4376,12
4377,10
4378,70
4379,60
4380,08
4381,52
4382,96
4383,90
4384,41
4385,54
4386,04
4387,15
4388,23
4389,78
4390,21
4391,56
4392,77
4393,75
4394,67
4395,22
4396,08
4397,80
4398,36
4399,14
4400,71
4401,32
4402,11
4403,81
4404,24
4405,22
4406,46
4407,18
4408,51
4409,77
4410,37
4411,19
4412,27
4413,97
4414,49
4415,94
4416,18
4417,19
4418,85
4419,34
4420,91
4421,95
4422,48
4423,94
4424,10
4425,45
4426,82
4427,51
4428,81
4429,64
4430,37
4431,04
4432,69
4433,26
4434,08
4435,15
4436,33
4437,95
4438,32
4439,09
4440,29
4441,04
4442,89
4443,42
4444,00
4445,93
4446,76
4447,62
4448,71
4449,23
4450,13
4451,69
4452,52
4453,91
4454,80
4455,37
4456,01
4457,71
4458,39
4459,27
4460,61
4461,98
4462,40
4463,83
4464,45
4465,90
4466,17
4467,80
4468,10
4469,36
4470,93
4471,39
4472,06
4473,87
4474,17
4475,11
4476,67
4477,67
4478,25
4479,95
4480,19
4481,61
4482,41
4483,23
4484,73
4485,10
4486,61
4487,13
4488,57
4489,85
4490,25
4491,47
4492,28
4493,24
4494,90
4495,99
4496,01
4497,61
4498,08
4499,03
4500,28
4501,00
4502,23
4503,81
4504,39
4505,56
4506,66
4507,71
4508,54
4509,17
4510,10
4511,59
4512,13
4513,91
4514,20
4515,52
4516,22
4517,69
4518,89
4519,80
4520,73
4521,43
4522,73
4523,36
4524,20
4525,41
4526,01
4527,80
4528,26
4529,93
4530,79
4531,94
4532,20
4533,73
4534,51
4535,21
4536,59
4537,12
4538,93
4539,76
4540,68
4541,50
4542,78
4543,27
4544,36
4545,28
4546,79
4547,63
4548,64
4549,61
4550,94
4551,23
4552,90
4553,28
4554,67
4555,07
4556,39
4557,20
4558,71
4559,96
4560,69
4561,72
4562,37
4563,27
4564,80
4565,94
4566,00
4567,89
4568,10
4569,90
4570,10
4571,33
4572,66
4573,01
4574,94
4575,03
4576,22
4577,78
4578,77
4579,34
4580,34
4581,72
4582,23
4583,16
4584,97
4585,97
4586,82
4587,30
4588,87
4589,16
4590,64
4591,33
4592,98
4593,28
4594,34
4595,46
4596,60
4597,04
4598,65
4599,26
4600,78
4601,67
4602,92
4603,67
4604,92
4605,40
4606,58
4607,52
4608,05
4609,04
4610,11
4611,24
4612,36
4613,31
4614,15
4615,19
4616,29
4617,15
4618,30
4619,83
4620,91
4621,59
4622,03
4623,52
4624,59
4625,12
4626,19
4627,23
4628,14
4629,78
4630,17
4631,37
4632,98
4633,44
4634,83
4635,16
4636,17
4637,33
4638,77
4639,26
4640,43
4641,44
4642,83
4643,79
4644,34
4645,93
4646,62
4647,22
4648,75
4649,91
4650,64
4651,10
4652,78
4653,69
4654,21
4655,24
4656,32
4657,03
4658,90
4659,99
4660,14
4661,67
4662,25
4663,95
4664,57
4665,83
4666,00
4667,17
4668,86
4669,10
4670,41
4671,96
4672,04
4673,68
4674,97
4675,03
4676,55
4677,09
4678,19
4679,66
4680,56
4681,96
4682,70
4683,09
4684,38
4685,91
4686,53
4687,71
4688,92
4689,03
4690,98
4691,06
4692,73
4693,68
4694,58
4695,97
4696,68
4697,29
4698,77
4699,18
4700,76
4701,47
4702,78
4703,88
4704,17
4705,51
4706,36
4707,52
4708,99
4709,32
4710,36
4711,06
4712,40
4713,35
4714,80
4715,33
4716,82
4717,14
4718,77
4719,61
4720,33
4721,25
4722,96
4723,04
4724,60
4725,16
4726,91
4727,74
4728,94
4729,91
4730,00
4731,29
4732,54
4733,73
4734,27
4735,05
4736,65
4737,99
4738,94
4739,76
4740,69
4741,60
4742,26
4743,38
4744,88
4745,81
4746,10
4747,33
4748,11
4749,48
4750,16
4751,80
4752,93
4753,32
4754,75
4755,05
4756,72
4757,54
4758,17
4759,08
4760,62
4761,81
4762,78
4763,11
4764,74
4765,74
4766,59
4767,57
4768,79
4769,18
4770,55
4771,88
4772,94
4773,80
4774,89
4775,94
4776,53
4777,62
4778,36
4779,36
4780,94
4781,37
4782,16
4783,19
4784,91
4785,73
4786,08
4787,45
4788,08
4789,58
4790,54
4791,41
4792,24
4793,07
4794,47
4795,77
4796,86
4797,24
4798,50
4799,25
4800,44
4801,20
4802,58
4803,46
4804,11
4805,78
4806,15
4807,51
4808,80
4809,64
4810,53
4811,67
4812,55
4813,56
4814,20
4815,22
4816,88
4817,13
4818,54
4819,21
4820,36
4821,85
4822,98
4823,76
4824,99
4825,03
4826,00
4827,10
4828,21
4829,79
4830,01
4831,68
4832,38
4833,65
4834,24
4835,76
4836,91
4837,05
4838,91
4839,94
4840,95
4841,98
4842,01
4843,93
4844,76
4845,62
4846,65
4847,97
4848,76
4849,23
4850,47
4851,49
4852,90
4853,69
4854,55
4855,05
4856,37
4857,76
4858,19
4859,71
4860,69
4861,65
4862,07
4863,44
4864,48
4865,93
4866,32
4867,76
4868,56
4869,22
4870,14
4871,34
4872,77
4873,49
4874,94
4875,45
4876,79
4877,19
4878,02
4879,10
4880,73
4881,07
4882,91
4883,16
4884,35
4885,22
4886,26
4887,68
4888,32
4889,84
4890,03
4891,93
4892,83
4893,63
4894,87
4895,48
4896,21
4897,61
4898,73
4899,60
4900,91
4901,11
4902,73
4903,23
4904,48
4905,92
4906,91
4907,68
4908,59
4909,31
4910,82
4911,93
4912,37
4913,33
4914,57
4915,75
4916,07
4917,05
4918,49
4919,24
4920,60
4921,07
4922,73
4923,82
4924,51
4925,75
4926,78
4927,24
4928,23
4929,54
4930,89
4931,85
4932,59
4933,58
4934,34
4935,70
4936,06
4937,96
4938,10
4939,53
4940,91
4941,09
4942,03
4943,47
4944,01
4945,27
4946,87
4947,94
4948,93
4949,21
4950,43
4951,57
4952,17
4953,13
4954,26
4955,01
4956,83
4957,35
4958,95
4959,13
4960,04
4961,15
4962,08
4963,59
4964,98
4965,97
4966,90
4967,31
4968,29
4969,93
4970,47
4971,00
4972,56
4973,63
4974,63
4975,02
4976,48
4977,85
4978,17
4979,54
4980,47
4981,93
4982,13
4983,90
4984,17
4985,38
4986,50
4987,88
4988,60
4989,24
4990,10
4991,27
4992,09
4993,14
4994,42
4995,32
4996,57
4997,87
4998,99
4999,85
5000,48
5001,73
5002,89
5003,33
5004,50
5005,15
5006,26
5007,82
5008,92
5009,72
5010,69
5011,12
5012,90
5013,80
5014,91
5015,16
5016,48
5017,92
5018,12
5019,70
5020,26
5021,91
5022,34
5023,30
5024,03
5025,06
5026,97
5027,55
5028,09
5029,55
5030,26
5031,22
5032,90
5033,76
5034,60
5035,36
5036,78
5037,21
5038,61
5039,49
5040,17
5041,14
5042,85
5043,41
5044,82
5045,95
5046,86
5047,50
5048,15
5049,69
5050,89
5051,81
5052,62
5053,59
5054,99
5055,16
5056,38
5057,90
5058,48
5059,24
5060,15
